date_time,Monican01 Buoy model,date_time,Monican02 Buoy model
2016-10-16 20:0,2.45000004768,2016-10-16 20:0,2.41999983788
2016-10-16 21:0,2.40999984741,2016-10-16 21:0,2.38999986649
2016-10-16 22:0,2.37999987602,2016-10-16 22:0,2.3599998951
2016-10-16 23:0,2.33999991417,2016-10-16 23:0,2.31999993324
2016-10-17 0:0,2.28999996185,2016-10-17 0:0,2.27999997139
2016-10-17 1:0,2.25,2016-10-17 1:0,2.24000000954
2016-10-17 2:0,2.20000004768,2016-10-17 2:0,2.20000004768
2016-10-17 3:0,2.14999985695,2016-10-17 3:0,2.14999985695
2016-10-17 4:0,2.09999990463,2016-10-17 4:0,2.1099998951
2016-10-17 5:0,2.04999995232,2016-10-17 5:0,2.05999994278
2016-10-17 6:0,2,2016-10-17 6:0,2.00999999046
2016-10-17 7:0,1.9699999094,2016-10-17 7:0,1.95999991894
2016-10-17 8:0,1.97999989986,2016-10-17 8:0,1.91999995708
2016-10-17 9:0,2.03999996185,2016-10-17 9:0,1.89999997616
2016-10-17 10:0,2.12999987602,2016-10-17 10:0,1.91999995708
2016-10-17 11:0,2.21000003815,2016-10-17 11:0,1.97999989986
2016-10-17 12:0,2.26999998093,2016-10-17 12:0,2.02999997139
2016-10-17 13:0,2.28999996185,2016-10-17 13:0,2.06999993324
2016-10-17 14:0,2.29999995232,2016-10-17 14:0,2.07999992371
2016-10-17 15:0,2.29999995232,2016-10-17 15:0,2.08999991417
2016-10-17 16:0,2.29999995232,2016-10-17 16:0,2.07999992371
2016-10-17 17:0,2.28999996185,2016-10-17 17:0,2.05999994278
2016-10-17 18:0,2.27999997139,2016-10-17 18:0,2.03999996185
2016-10-17 19:0,2.25999999046,2016-10-17 19:0,2.01999998093
2016-10-17 20:0,2.24000000954,2016-10-17 20:0,2
2016-10-17 21:0,2.21000003815,2016-10-17 21:0,1.9699999094
2016-10-17 22:0,2.16999983788,2016-10-17 22:0,1.93999993801
2016-10-17 23:0,2.12999987602,2016-10-17 23:0,1.89999997616
2016-10-18 0:0,2.08999991417,2016-10-18 0:0,1.87000000477
2016-10-18 1:0,2.04999995232,2016-10-18 1:0,1.83999991417
2016-10-18 2:0,2.01999998093,2016-10-18 2:0,1.79999995232
2016-10-18 3:0,1.99000000954,2016-10-18 3:0,1.76999998093
2016-10-18 4:0,1.94999992847,2016-10-18 4:0,1.73000001907
2016-10-18 5:0,1.90999996662,2016-10-18 5:0,1.68999993801
2016-10-18 6:0,1.87999999523,2016-10-18 6:0,1.65999996662
2016-10-18 7:0,1.83999991417,2016-10-18 7:0,1.62999999523
2016-10-18 8:0,1.79999995232,2016-10-18 8:0,1.58999991417
2016-10-18 9:0,1.76999998093,2016-10-18 9:0,1.55999994278
2016-10-18 10:0,1.73000001907,2016-10-18 10:0,1.52999997139
2016-10-18 11:0,1.69999992847,2016-10-18 11:0,1.5
2016-10-18 12:0,1.67999994755,2016-10-18 12:0,1.48000001907
2016-10-18 13:0,1.65999996662,2016-10-18 13:0,1.45999991894
2016-10-18 14:0,1.63999998569,2016-10-18 14:0,1.44999992847
2016-10-18 15:0,1.62000000477,2016-10-18 15:0,1.43999993801
2016-10-18 16:0,1.62000000477,2016-10-18 16:0,1.42999994755
2016-10-18 17:0,1.62000000477,2016-10-18 17:0,1.42999994755
2016-10-18 18:0,1.62000000477,2016-10-18 18:0,1.42999994755
2016-10-18 19:0,1.63999998569,2016-10-18 19:0,1.43999993801
2016-10-18 20:0,1.65999996662,2016-10-18 20:0,1.45999991894
2016-10-18 21:0,1.68999993801,2016-10-18 21:0,1.48000001907
2016-10-18 22:0,1.7199999094,2016-10-18 22:0,1.5
2016-10-18 23:0,1.74000000954,2016-10-18 23:0,1.51999998093
2016-10-19 0:0,1.75999999046,2016-10-19 0:0,1.53999996185
2016-10-19 1:0,1.77999997139,2016-10-19 1:0,1.54999995232
2016-10-19 2:0,1.79999995232,2016-10-19 2:0,1.56999993324
2016-10-19 3:0,1.81999993324,2016-10-19 3:0,1.57999992371
2016-10-19 4:0,1.82999992371,2016-10-19 4:0,1.59999990463
2016-10-19 5:0,1.82999992371,2016-10-19 5:0,1.61000001431
2016-10-19 6:0,1.82999992371,2016-10-19 6:0,1.61000001431
2016-10-19 7:0,1.82999992371,2016-10-19 7:0,1.61000001431
2016-10-19 8:0,1.81999993324,2016-10-19 8:0,1.61000001431
2016-10-19 9:0,1.80999994278,2016-10-19 9:0,1.61000001431
2016-10-19 10:0,1.79999995232,2016-10-19 10:0,1.59999990463
2016-10-19 11:0,1.79999995232,2016-10-19 11:0,1.59999990463
2016-10-19 12:0,1.78999996185,2016-10-19 12:0,1.59999990463
2016-10-19 13:0,1.78999996185,2016-10-19 13:0,1.59999990463
2016-10-19 14:0,1.77999997139,2016-10-19 14:0,1.59999990463
2016-10-19 15:0,1.77999997139,2016-10-19 15:0,1.59999990463
2016-10-19 16:0,1.76999998093,2016-10-19 16:0,1.58999991417
2016-10-19 17:0,1.75,2016-10-19 17:0,1.58999991417
2016-10-19 18:0,1.74000000954,2016-10-19 18:0,1.57999992371
2016-10-19 19:0,1.7199999094,2016-10-19 19:0,1.56999993324
2016-10-19 20:0,1.70999991894,2016-10-19 20:0,1.54999995232
2016-10-19 21:0,1.69999992847,2016-10-19 21:0,1.54999995232
2016-10-19 22:0,1.69999992847,2016-10-19 22:0,1.54999995232
2016-10-19 23:0,1.70999991894,2016-10-19 23:0,1.55999994278
2016-10-20 0:0,1.74000000954,2016-10-20 0:0,1.57999992371
2016-10-20 1:0,1.76999998093,2016-10-20 1:0,1.61000001431
2016-10-20 2:0,1.80999994278,2016-10-20 2:0,1.64999997616
2016-10-20 3:0,1.84999990463,2016-10-20 3:0,1.69999992847
2016-10-20 4:0,1.89999997616,2016-10-20 4:0,1.74000000954
2016-10-20 5:0,1.93999993801,2016-10-20 5:0,1.78999996185
2016-10-20 6:0,1.97999989986,2016-10-20 6:0,1.82999992371
2016-10-20 7:0,2.01999998093,2016-10-20 7:0,1.86000001431
2016-10-20 8:0,2.04999995232,2016-10-20 8:0,1.88999998569
2016-10-20 9:0,2.08999991417,2016-10-20 9:0,1.91999995708
2016-10-20 10:0,2.11999988556,2016-10-20 10:0,1.93999993801
2016-10-20 11:0,2.13999986649,2016-10-20 11:0,1.95999991894
2016-10-20 12:0,2.15999984741,2016-10-20 12:0,1.97999989986
2016-10-20 13:0,2.16999983788,2016-10-20 13:0,2
2016-10-20 14:0,2.16999983788,2016-10-20 14:0,2
2016-10-20 15:0,2.15999984741,2016-10-20 15:0,2
2016-10-20 16:0,2.14999985695,2016-10-20 16:0,1.99000000954
2016-10-20 17:0,2.12999987602,2016-10-20 17:0,1.97999989986
2016-10-20 18:0,2.11999988556,2016-10-20 18:0,1.9699999094
2016-10-20 19:0,2.09999990463,2016-10-20 19:0,1.95999991894
2016-10-20 20:0,2.07999992371,2016-10-20 20:0,1.93999993801
2016-10-20 21:0,2.06999993324,2016-10-20 21:0,1.92999994755
2016-10-20 22:0,2.04999995232,2016-10-20 22:0,1.90999996662
2016-10-20 23:0,2.02999997139,2016-10-20 23:0,1.88999998569
2016-10-21 0:0,2.00999999046,2016-10-21 0:0,1.87999999523
2016-10-21 1:0,1.97999989986,2016-10-21 1:0,1.86000001431
2016-10-21 2:0,1.94999992847,2016-10-21 2:0,1.82999992371
2016-10-21 3:0,1.92999994755,2016-10-21 3:0,1.80999994278
2016-10-21 4:0,1.89999997616,2016-10-21 4:0,1.78999996185
2016-10-21 5:0,1.87000000477,2016-10-21 5:0,1.75999999046
2016-10-21 6:0,1.83999991417,2016-10-21 6:0,1.74000000954
2016-10-21 7:0,1.81999993324,2016-10-21 7:0,1.70999991894
2016-10-21 8:0,1.78999996185,2016-10-21 8:0,1.68999993801
2016-10-21 9:0,1.75,2016-10-21 9:0,1.65999996662
2016-10-21 10:0,1.7199999094,2016-10-21 10:0,1.62999999523
2016-10-21 11:0,1.68999993801,2016-10-21 11:0,1.59999990463
2016-10-21 12:0,1.64999997616,2016-10-21 12:0,1.56999993324
2016-10-21 13:0,1.62000000477,2016-10-21 13:0,1.53999996185
2016-10-21 14:0,1.59999990463,2016-10-21 14:0,1.50999999046
2016-10-21 15:0,1.57999992371,2016-10-21 15:0,1.49000000954
2016-10-21 16:0,1.55999994278,2016-10-21 16:0,1.48000001907
2016-10-21 17:0,1.54999995232,2016-10-21 17:0,1.45999991894
2016-10-21 18:0,1.55999994278,2016-10-21 18:0,1.45999991894
2016-10-21 19:0,1.56999993324,2016-10-21 19:0,1.4699999094
2016-10-21 20:0,1.61000001431,2016-10-21 20:0,1.49000000954
2016-10-21 21:0,1.66999995708,2016-10-21 21:0,1.51999998093
2016-10-21 22:0,1.75,2016-10-21 22:0,1.57999992371
2016-10-21 23:0,1.83999991417,2016-10-21 23:0,1.64999997616
2016-10-22 0:0,1.93999993801,2016-10-22 0:0,1.73000001907
2016-10-22 1:0,2.04999995232,2016-10-22 1:0,1.81999993324
2016-10-22 2:0,2.14999985695,2016-10-22 2:0,1.89999997616
2016-10-22 3:0,2.23000001907,2016-10-22 3:0,1.97999989986
2016-10-22 4:0,2.29999995232,2016-10-22 4:0,2.04999995232
2016-10-22 5:0,2.3599998951,2016-10-22 5:0,2.1099998951
2016-10-22 6:0,2.40999984741,2016-10-22 6:0,2.15999984741
2016-10-22 7:0,2.46000003815,2016-10-22 7:0,2.20000004768
2016-10-22 8:0,2.48000001907,2016-10-22 8:0,2.24000000954
2016-10-22 9:0,2.49000000954,2016-10-22 9:0,2.25
2016-10-22 10:0,2.48000001907,2016-10-22 10:0,2.25999999046
2016-10-22 11:0,2.46000003815,2016-10-22 11:0,2.25999999046
2016-10-22 12:0,2.42999982834,2016-10-22 12:0,2.25
2016-10-22 13:0,2.39999985695,2016-10-22 13:0,2.24000000954
2016-10-22 14:0,2.3599998951,2016-10-22 14:0,2.21000003815
2016-10-22 15:0,2.30999994278,2016-10-22 15:0,2.18000006676
2016-10-22 16:0,2.26999998093,2016-10-22 16:0,2.14999985695
2016-10-22 17:0,2.25,2016-10-22 17:0,2.1099998951
2016-10-22 18:0,2.24000000954,2016-10-22 18:0,2.11999988556
2016-10-22 19:0,2.24000000954,2016-10-22 19:0,2.09999990463
2016-10-22 20:0,2.25,2016-10-22 20:0,2.04999995232
2016-10-22 21:0,2.25999999046,2016-10-22 21:0,2.01999998093
2016-10-22 22:0,2.28999996185,2016-10-22 22:0,2.01999998093
2016-10-22 23:0,2.33999991417,2016-10-22 23:0,2.02999997139
2016-10-23 0:0,2.40999984741,2016-10-23 0:0,2.03999996185
2016-10-23 1:0,2.62999987602,2016-10-23 1:0,2.08999991417
2016-10-23 2:0,2.90999984741,2016-10-23 2:0,2.21000003815
2016-10-23 3:0,3.05999994278,2016-10-23 3:0,2.51999998093
2016-10-23 4:0,3.15999984741,2016-10-23 4:0,2.77999997139
2016-10-23 5:0,3.24000000954,2016-10-23 5:0,2.89999985695
2016-10-23 6:0,3.30999994278,2016-10-23 6:0,2.96000003815
2016-10-23 7:0,3.36999988556,2016-10-23 7:0,3
2016-10-23 8:0,3.41999983788,2016-10-23 8:0,3.02999997139
2016-10-23 9:0,3.47000002861,2016-10-23 9:0,3.04999995232
2016-10-23 10:0,3.5,2016-10-23 10:0,3.06999993324
2016-10-23 11:0,3.54999995232,2016-10-23 11:0,3.07999992371
2016-10-23 12:0,3.6099998951,2016-10-23 12:0,3.1099998951
2016-10-23 13:0,3.74000000954,2016-10-23 13:0,3.16999983788
2016-10-23 14:0,4.0499997139,2016-10-23 14:0,3.30999994278
2016-10-23 15:0,4.58999967575,2016-10-23 15:0,3.63999986649
2016-10-23 16:0,5.21000003815,2016-10-23 16:0,4.13999986649
2016-10-23 17:0,5.67999982834,2016-10-23 17:0,4.67999982834
2016-10-23 18:0,5.92999982834,2016-10-23 18:0,5.05999994278
2016-10-23 19:0,6.01999998093,2016-10-23 19:0,5.25
2016-10-23 20:0,6.01999998093,2016-10-23 20:0,5.30999994278
2016-10-23 21:0,6,2016-10-23 21:0,5.30999994278
2016-10-23 22:0,5.98000001907,2016-10-23 22:0,5.28999996185
2016-10-23 23:0,5.94999980927,2016-10-23 23:0,5.26999998093
2016-10-24 0:0,5.92000007629,2016-10-24 0:0,5.23999977112
2016-10-24 1:0,5.8799996376,2016-10-24 1:0,5.21000003815
2016-10-24 2:0,5.82999992371,2016-10-24 2:0,5.15999984741
2016-10-24 3:0,5.75999975204,2016-10-24 3:0,5.09999990463
2016-10-24 4:0,5.67999982834,2016-10-24 4:0,5.02999973297
2016-10-24 5:0,5.57999992371,2016-10-24 5:0,4.94999980927
2016-10-24 6:0,5.48000001907,2016-10-24 6:0,4.86999988556
2016-10-24 7:0,5.36999988556,2016-10-24 7:0,4.77999973297
2016-10-24 8:0,5.25999975204,2016-10-24 8:0,4.67999982834
2016-10-24 9:0,5.13999986649,2016-10-24 9:0,4.57999992371
2016-10-24 10:0,5.02999973297,2016-10-24 10:0,4.48000001907
2016-10-24 11:0,4.90999984741,2016-10-24 11:0,4.38000011444
2016-10-24 12:0,4.7999997139,2016-10-24 12:0,4.28999996185
2016-10-24 13:0,4.69000005722,2016-10-24 13:0,4.21000003815
2016-10-24 14:0,4.57999992371,2016-10-24 14:0,4.11999988556
2016-10-24 15:0,4.46999979019,2016-10-24 15:0,4.02999973297
2016-10-24 16:0,4.36000013351,2016-10-24 16:0,3.9399998188
2016-10-24 17:0,4.23999977112,2016-10-24 17:0,3.83999991417
2016-10-24 18:0,4.11000013351,2016-10-24 18:0,3.73000001907
2016-10-24 19:0,3.98000001907,2016-10-24 19:0,3.6099998951
2016-10-24 20:0,3.8599998951,2016-10-24 20:0,3.49000000954
2016-10-24 21:0,3.75999999046,2016-10-24 21:0,3.3599998951
2016-10-24 22:0,3.6899998188,2016-10-24 22:0,3.29999995232
2016-10-24 23:0,3.58999991417,2016-10-24 23:0,3.12999987602
2016-10-25 0:0,3.51999998093,2016-10-25 0:0,3.08999991417
2016-10-25 1:0,3.4399998188,2016-10-25 1:0,2.98000001907
2016-10-25 2:0,3.39999985695,2016-10-25 2:0,2.89999985695
2016-10-25 3:0,3.36999988556,2016-10-25 3:0,2.78999996185
2016-10-25 4:0,3.30999994278,2016-10-25 4:0,2.71000003815
2016-10-25 5:0,3.25999999046,2016-10-25 5:0,2.67999982834
2016-10-25 6:0,3.22000002861,2016-10-25 6:0,2.58999991417
2016-10-25 7:0,3.14999985695,2016-10-25 7:0,2.73000001907
2016-10-25 8:0,3.1099998951,2016-10-25 8:0,2.51999998093
2016-10-25 9:0,3.04999995232,2016-10-25 9:0,2.61999988556
2016-10-25 10:0,3.01999998093,2016-10-25 10:0,2.41999983788
2016-10-25 11:0,2.9399998188,2016-10-25 11:0,2.39999985695
2016-10-25 12:0,2.87999987602,2016-10-25 12:0,2.30999994278
2016-10-25 13:0,2.81999993324,2016-10-25 13:0,2.20000004768
2016-10-25 14:0,2.76999998093,2016-10-25 14:0,2.16999983788
2016-10-25 15:0,2.71000003815,2016-10-25 15:0,2.13999986649
2016-10-25 16:0,2.65999984741,2016-10-25 16:0,2.1099998951
2016-10-25 17:0,2.6099998951,2016-10-25 17:0,2.06999993324
2016-10-25 18:0,2.55999994278,2016-10-25 18:0,2.03999996185
2016-10-25 19:0,2.51999998093,2016-10-25 19:0,2.00999999046
2016-10-25 20:0,2.47000002861,2016-10-25 20:0,1.97999989986
2016-10-25 21:0,2.42999982834,2016-10-25 21:0,1.94999992847
2016-10-25 22:0,2.38999986649,2016-10-25 22:0,1.92999994755
2016-10-25 23:0,2.3599998951,2016-10-25 23:0,1.90999996662
2016-10-26 0:0,2.32999992371,2016-10-26 0:0,1.88999998569
2016-10-26 1:0,2.29999995232,2016-10-26 1:0,1.87000000477
2016-10-26 2:0,2.26999998093,2016-10-26 2:0,1.84999990463
2016-10-26 3:0,2.24000000954,2016-10-26 3:0,1.82999992371
2016-10-26 4:0,2.21000003815,2016-10-26 4:0,1.79999995232
2016-10-26 5:0,2.18000006676,2016-10-26 5:0,1.77999997139
2016-10-26 6:0,2.13999986649,2016-10-26 6:0,1.75999999046
2016-10-26 7:0,2.09999990463,2016-10-26 7:0,1.73000001907
2016-10-26 8:0,2.05999994278,2016-10-26 8:0,1.70999991894
2016-10-26 9:0,2.01999998093,2016-10-26 9:0,1.67999994755
2016-10-26 10:0,1.97999989986,2016-10-26 10:0,1.65999996662
2016-10-26 11:0,1.93999993801,2016-10-26 11:0,1.62999999523
2016-10-26 12:0,1.89999997616,2016-10-26 12:0,1.61000001431
2016-10-26 13:0,1.86000001431,2016-10-26 13:0,1.58999991417
2016-10-26 14:0,1.81999993324,2016-10-26 14:0,1.56999993324
2016-10-26 15:0,1.77999997139,2016-10-26 15:0,1.53999996185
2016-10-26 16:0,1.75,2016-10-26 16:0,1.51999998093
2016-10-26 17:0,1.70999991894,2016-10-26 17:0,1.5
2016-10-26 18:0,1.68999993801,2016-10-26 18:0,1.48000001907
2016-10-26 19:0,1.70999991894,2016-10-26 19:0,1.45999991894
2016-10-26 20:0,1.73000001907,2016-10-26 20:0,1.43999993801
2016-10-26 21:0,1.69999992847,2016-10-26 21:0,1.42999994755
2016-10-26 22:0,1.65999996662,2016-10-26 22:0,1.44999992847
2016-10-26 23:0,1.62999999523,2016-10-26 23:0,1.43999993801
2016-10-27 0:0,1.59999990463,2016-10-27 0:0,1.41999995708
2016-10-27 1:0,1.55999994278,2016-10-27 1:0,1.38999998569
2016-10-27 2:0,1.52999997139,2016-10-27 2:0,1.37000000477
2016-10-27 3:0,1.50999999046,2016-10-27 3:0,1.35000002384
2016-10-27 4:0,1.4699999094,2016-10-27 4:0,1.31999993324
2016-10-27 5:0,1.42999994755,2016-10-27 5:0,1.28999996185
2016-10-27 6:0,1.38999998569,2016-10-27 6:0,1.25999999046
2016-10-27 7:0,1.36000001431,2016-10-27 7:0,1.22000002861
2016-10-27 8:0,1.33999991417,2016-10-27 8:0,1.19999992847
2016-10-27 9:0,1.32999992371,2016-10-27 9:0,1.17999994755
2016-10-27 10:0,1.35000002384,2016-10-27 10:0,1.15999996662
2016-10-27 11:0,1.62999999523,2016-10-27 11:0,1.13999998569
2016-10-27 12:0,1.5,2016-10-27 12:0,1.12999999523
2016-10-27 13:0,1.44999992847,2016-10-27 13:0,1.12000000477
2016-10-27 14:0,1.39999997616,2016-10-27 14:0,1.11000001431
2016-10-27 15:0,1.62000000477,2016-10-27 15:0,1.10000002384
2016-10-27 16:0,1.5,2016-10-27 16:0,1.10000002384
2016-10-27 17:0,1.54999995232,2016-10-27 17:0,1.10000002384
2016-10-27 18:0,1.52999997139,2016-10-27 18:0,1.10000002384
2016-10-27 19:0,1.41999995708,2016-10-27 19:0,1.10000002384
2016-10-27 20:0,1.41999995708,2016-10-27 20:0,1.11000001431
2016-10-27 21:0,1.42999994755,2016-10-27 21:0,1.11000001431
2016-10-27 22:0,1.42999994755,2016-10-27 22:0,1.11000001431
2016-10-27 23:0,1.41999995708,2016-10-27 23:0,1.12000000477
2016-10-28 0:0,1.40999996662,2016-10-28 0:0,1.12000000477
2016-10-28 1:0,1.40999996662,2016-10-28 1:0,1.12000000477
2016-10-28 2:0,1.43999993801,2016-10-28 2:0,1.12000000477
2016-10-28 3:0,1.48000001907,2016-10-28 3:0,1.12000000477
2016-10-28 4:0,1.5,2016-10-28 4:0,1.12000000477
2016-10-28 5:0,1.48000001907,2016-10-28 5:0,1.12000000477
2016-10-28 6:0,1.43999993801,2016-10-28 6:0,1.11000001431
2016-10-28 7:0,1.39999997616,2016-10-28 7:0,1.11000001431
2016-10-28 8:0,1.36000001431,2016-10-28 8:0,1.10000002384
2016-10-28 9:0,1.32999992371,2016-10-28 9:0,1.09000003338
2016-10-28 10:0,1.29999995232,2016-10-28 10:0,1.07999992371
2016-10-28 11:0,1.26999998093,2016-10-28 11:0,1.06999993324
2016-10-28 12:0,1.25,2016-10-28 12:0,1.05999994278
2016-10-28 13:0,1.22000002861,2016-10-28 13:0,1.03999996185
2016-10-28 14:0,1.18999993801,2016-10-28 14:0,1.01999998093
2016-10-28 15:0,1.15999996662,2016-10-28 15:0,1.00999999046
2016-10-28 16:0,1.12999999523,2016-10-28 16:0,0.989999949932
2016-10-28 17:0,1.10000002384,2016-10-28 17:0,0.969999969006
2016-10-28 18:0,1.06999993324,2016-10-28 18:0,0.949999988079
2016-10-28 19:0,1.03999996185,2016-10-28 19:0,0.930000007153
2016-10-28 20:0,1.00999999046,2016-10-28 20:0,0.909999966621
2016-10-28 21:0,0.979999959469,2016-10-28 21:0,0.889999985695
2016-10-28 22:0,0.949999988079,2016-10-28 22:0,0.870000004768
2016-10-28 23:0,0.930000007153,2016-10-28 23:0,0.849999964237
2016-10-29 0:0,0.909999966621,2016-10-29 0:0,0.829999983311
2016-10-29 1:0,0.889999985695,2016-10-29 1:0,0.810000002384
2016-10-29 2:0,0.879999995232,2016-10-29 2:0,0.789999961853
2016-10-29 3:0,0.870000004768,2016-10-29 3:0,0.769999980927
2016-10-29 4:0,0.8599999547,2016-10-29 4:0,0.75
2016-10-29 5:0,0.849999964237,2016-10-29 5:0,0.729999959469
2016-10-29 6:0,0.829999983311,2016-10-29 6:0,0.719999969006
2016-10-29 7:0,0.819999992847,2016-10-29 7:0,0.709999978542
2016-10-29 8:0,0.799999952316,2016-10-29 8:0,0.709999978542
2016-10-29 9:0,0.789999961853,2016-10-29 9:0,0.699999988079
2016-10-29 10:0,0.77999997139,2016-10-29 10:0,0.699999988079
2016-10-29 11:0,0.769999980927,2016-10-29 11:0,0.689999997616
2016-10-29 12:0,0.759999990463,2016-10-29 12:0,0.689999997616
2016-10-29 13:0,0.759999990463,2016-10-29 13:0,0.689999997616
2016-10-29 14:0,0.769999980927,2016-10-29 14:0,0.689999997616
2016-10-29 15:0,0.77999997139,2016-10-29 15:0,0.699999988079
2016-10-29 16:0,0.789999961853,2016-10-29 16:0,0.709999978542
2016-10-29 17:0,0.810000002384,2016-10-29 17:0,0.719999969006
2016-10-29 18:0,0.829999983311,2016-10-29 18:0,0.740000009537
2016-10-29 19:0,0.8599999547,2016-10-29 19:0,0.769999980927
2016-10-29 20:0,0.899999976158,2016-10-29 20:0,0.810000002384
2016-10-29 21:0,0.939999997616,2016-10-29 21:0,0.849999964237
2016-10-29 22:0,1,2016-10-29 22:0,0.889999985695
2016-10-29 23:0,1.04999995232,2016-10-29 23:0,0.939999997616
2016-10-30 0:0,1.11000001431,2016-10-30 0:0,0.989999949932
2016-10-30 1:0,1.16999995708,2016-10-30 1:0,1.03999996185
2016-10-30 2:0,1.22000002861,2016-10-30 2:0,1.09000003338
2016-10-30 3:0,1.26999998093,2016-10-30 3:0,1.13999998569
2016-10-30 4:0,1.30999994278,2016-10-30 4:0,1.16999995708
2016-10-30 5:0,1.33999991417,2016-10-30 5:0,1.20999991894
2016-10-30 6:0,1.37000000477,2016-10-30 6:0,1.24000000954
2016-10-30 7:0,1.39999997616,2016-10-30 7:0,1.25999999046
2016-10-30 8:0,1.41999995708,2016-10-30 8:0,1.28999996185
2016-10-30 9:0,1.42999994755,2016-10-30 9:0,1.29999995232
2016-10-30 10:0,1.44999992847,2016-10-30 10:0,1.31999993324
2016-10-30 11:0,1.45999991894,2016-10-30 11:0,1.33999991417
2016-10-30 12:0,1.4699999094,2016-10-30 12:0,1.35000002384
2016-10-30 13:0,1.48000001907,2016-10-30 13:0,1.36000001431
2016-10-30 14:0,1.49000000954,2016-10-30 14:0,1.37000000477
2016-10-30 15:0,1.49000000954,2016-10-30 15:0,1.37999999523
2016-10-30 16:0,1.5,2016-10-30 16:0,1.38999998569
2016-10-30 17:0,1.5,2016-10-30 17:0,1.38999998569
2016-10-30 18:0,1.5,2016-10-30 18:0,1.39999997616
2016-10-30 19:0,1.5,2016-10-30 19:0,1.39999997616
2016-10-30 20:0,1.50999999046,2016-10-30 20:0,1.39999997616
2016-10-30 21:0,1.51999998093,2016-10-30 21:0,1.40999996662
2016-10-30 22:0,1.52999997139,2016-10-30 22:0,1.41999995708
2016-10-30 23:0,1.55999994278,2016-10-30 23:0,1.43999993801
2016-10-31 0:0,1.57999992371,2016-10-31 0:0,1.45999991894
2016-10-31 1:0,1.61000001431,2016-10-31 1:0,1.49000000954
2016-10-31 2:0,1.63999998569,2016-10-31 2:0,1.50999999046
2016-10-31 3:0,1.64999997616,2016-10-31 3:0,1.53999996185
2016-10-31 4:0,1.65999996662,2016-10-31 4:0,1.54999995232
2016-10-31 5:0,1.66999995708,2016-10-31 5:0,1.55999994278
2016-10-31 6:0,1.65999996662,2016-10-31 6:0,1.55999994278
2016-10-31 7:0,1.65999996662,2016-10-31 7:0,1.55999994278
2016-10-31 8:0,1.65999996662,2016-10-31 8:0,1.56999993324
2016-10-31 9:0,1.66999995708,2016-10-31 9:0,1.56999993324
2016-10-31 10:0,1.67999994755,2016-10-31 10:0,1.57999992371
2016-10-31 11:0,1.69999992847,2016-10-31 11:0,1.59999990463
2016-10-31 12:0,1.73000001907,2016-10-31 12:0,1.62000000477
2016-10-31 13:0,1.75,2016-10-31 13:0,1.63999998569
2016-10-31 14:0,1.76999998093,2016-10-31 14:0,1.66999995708
2016-10-31 15:0,1.78999996185,2016-10-31 15:0,1.68999993801
2016-10-31 16:0,1.78999996185,2016-10-31 16:0,1.69999992847
2016-10-31 17:0,1.79999995232,2016-10-31 17:0,1.70999991894
2016-10-31 18:0,1.78999996185,2016-10-31 18:0,1.70999991894
2016-10-31 19:0,1.77999997139,2016-10-31 19:0,1.69999992847
2016-10-31 20:0,1.75999999046,2016-10-31 20:0,1.68999993801
2016-10-31 21:0,1.74000000954,2016-10-31 21:0,1.67999994755
2016-10-31 22:0,1.7199999094,2016-10-31 22:0,1.65999996662
2016-10-31 23:0,1.69999992847,2016-10-31 23:0,1.63999998569
2016-11-1 0:0,1.67999994755,2016-11-1 0:0,1.62000000477
2016-11-1 1:0,1.66999995708,2016-11-1 1:0,1.61000001431
2016-11-1 2:0,1.65999996662,2016-11-1 2:0,1.59999990463
2016-11-1 3:0,1.65999996662,2016-11-1 3:0,1.58999991417
2016-11-1 4:0,1.67999994755,2016-11-1 4:0,1.57999992371
2016-11-1 5:0,1.69999992847,2016-11-1 5:0,1.57999992371
2016-11-1 6:0,1.75,2016-11-1 6:0,1.56999993324
2016-11-1 7:0,1.83999991417,2016-11-1 7:0,1.55999994278
2016-11-1 8:0,1.83999991417,2016-11-1 8:0,1.55999994278
2016-11-1 9:0,1.88999998569,2016-11-1 9:0,1.56999993324
2016-11-1 10:0,1.90999996662,2016-11-1 10:0,1.57999992371
2016-11-1 11:0,1.90999996662,2016-11-1 11:0,1.58999991417
2016-11-1 12:0,1.91999995708,2016-11-1 12:0,1.61000001431
